item,choice1,choice2,choice3,choice4,corrAns,givenAns,rt,correct,cond,filename,natural,production,displayOrder,date,hour,min,n,subject
gunu,1. magunu,2. muhunu,3. mahunu,4. mugunu,2,1,1.0355526859993915,0,nat_prod,Natural production_2019_May_27_1310.csv,1,1,48,2019-05-27,13,10,54,49
zawo,1. muzawo,2. macawo,3. mucawo,4. mazawo,4,2,2.284450507000656,0,nat_prod,Natural production_2019_May_27_1310.csv,1,1,49,2019-05-27,13,10,54,49
guce,1. muhuce,2. mahuce,3. muguce,4. maguce,1,4,3.3673982600003,0,nat_prod,Natural production_2019_May_27_1310.csv,1,1,50,2019-05-27,13,10,54,49
yuca,1. maluca,2. muluca,3. mayuca,4. muyuca,4,3,5.151301238000087,0,nat_prod,Natural production_2019_May_27_1310.csv,1,1,51,2019-05-27,13,10,54,49
buna,1. mubuna,2. mufuna,3. mabuna,4. mafuna,2,3,2.775907310000548,0,nat_prod,Natural production_2019_May_27_1310.csv,1,1,52,2019-05-27,13,10,54,49
geye,1. maheye,2. muheye,3. mageye,4. mugeye,1,3,1.1529163260001951,0,nat_prod,Natural production_2019_May_27_1310.csv,1,1,53,2019-05-27,13,10,54,49
baca,1. mubaca,2. mafaca,3. mufaca,4. mabaca,2,2,1.9181314589995964,1,nat_prod,Natural production_2019_May_27_1310.csv,1,1,54,2019-05-27,13,10,54,49
cuya,1. muzuya,2. macuya,3. mazuya,4. mucuya,4,2,11.815231714999982,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,1,2019-05-27,10,5,54,44
buze,1. mafuze,2. mufuze,3. mabuze,4. mubuze,2,2,9.416451714000004,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,2,2019-05-27,10,5,54,44
gece,1. mahece,2. mugece,3. muhece,4. magece,1,4,6.350914627999828,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,3,2019-05-27,10,5,54,44
dumu,1. mudumu,2. madumu,3. musumu,4. masumu,3,3,6.983101008999938,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,4,2019-05-27,10,5,54,44
luwo,1. mayuwo,2. muyuwo,3. muluwo,4. maluwo,3,3,6.799966454000014,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,5,2019-05-27,10,5,54,44
yuca,1. maluca,2. muluca,3. mayuca,4. muyuca,4,4,15.246592023000176,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,6,2019-05-27,10,5,54,44
dume,1. madume,2. masume,3. musume,4. mudume,3,3,6.928105533999997,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,7,2019-05-27,10,5,54,44
boze,1. muboze,2. mafoze,3. mufoze,4. maboze,2,2,10.182147840000198,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,8,2019-05-27,10,5,54,44
yecu,1. muyecu,2. malecu,3. mulecu,4. mayecu,4,4,2.7007983000000877,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,9,2019-05-27,10,5,54,44
dezu,1. musezu,2. madezu,3. masezu,4. musezu,3,3,10.828780586999983,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,10,2019-05-27,10,5,54,44
gace,1. mahace,2. magace,3. mugace,4. muhace,1,2,4.617907238000043,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,11,2019-05-27,10,5,54,44
geye,1. maheye,2. muheye,3. mageye,4. mugeye,1,3,24.529036899999937,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,12,2019-05-27,10,5,54,44
dule,1. masule,2. madule,3. musule,4. mudule,3,3,12.398451025999975,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,13,2019-05-27,10,5,54,44
caya,1. mucaya,2. muzaya,3. macaya,4. mazaya,3,3,2.5024091860000226,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,14,2019-05-27,10,5,54,44
bayu,1. mubayu,2. mafayu,3. mufayu,4. mabayu,2,3,6.133800595999901,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,15,2019-05-27,10,5,54,44
yazu,1. malazu,2. mulazu,3. muyazu,4. mayazu,4,4,4.129010156000049,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,16,2019-05-27,10,5,54,44
guwu,1. mahuwu,2. muhuwu,3. maguwu,4. muguwu,2,2,16.263434490999998,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,17,2019-05-27,10,5,54,44
guce,1. muhuce,2. mahuce,3. muguce,4. maguce,1,2,14.066318145999958,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,18,2019-05-27,10,5,54,44
cuyu,1. mazuyu,2. muzuyu,3. macuyu,4. mucuyu,4,3,6.3006811539999035,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,19,2019-05-27,10,5,54,44
bome,1. mubome,2. mafome,3. mufome,4. mubayu,2,2,10.18346125800008,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,20,2019-05-27,10,5,54,44
duwa,1. maduwa,2. muduwa,3. musuwa,4. masuwa,3,4,10.115950501999805,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,21,2019-05-27,10,5,54,44
gamo,1. mahamo,2. mugamo,3. magamo,4. muhamo,1,1,4.9158080480001445,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,22,2019-05-27,10,5,54,44
bonu,1. mabonu,2. mafonu,3. mubonu,4. mufonu,2,2,6.600717509999868,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,23,2019-05-27,10,5,54,44
leya,1. muleya,2. mayeya,3. maleya,4. muyeya,3,3,9.699016164000113,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,24,2019-05-27,10,5,54,44
liya,1. muyiya,2. muliya,3. maliya,4. mayiya,3,3,12.447488956999905,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,25,2019-05-27,10,5,54,44
gumo,1. mugumo,2. muhumo,3. mahumo,4. mahumo,2,2,9.971509043999959,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,26,2019-05-27,10,5,54,44
gewu,1. mahewu,2. magewu,3. mugewu,4. muhewu,1,4,16.667660837000085,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,27,2019-05-27,10,5,54,44
yuwo,1. mayuwo,2. maluwo,3. muluwo,4. muyuwo,4,1,13.865169699000035,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,28,2019-05-27,10,5,54,44
bazu,1. mabazu,2. mafazu,3. mufazu,4. mubazu,2,3,7.982686805999947,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,29,2019-05-27,10,5,54,44
gami,1. mahami,2. muhami,3. mugami,4. magami,1,1,3.18437757699985,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,30,2019-05-27,10,5,54,44
dewa,1. mufawa,2. mudewa,3. mafawa,4. madewa,3,1,6.287115480000011,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,31,2019-05-27,10,5,54,44
ceyu,1. mazeyu,2. muceyu,3. muzeyu,4. maceyu,4,2,5.089970477999941,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,32,2019-05-27,10,5,54,44
zawo,1. muzawo,2. macawo,3. mucawo,4. mazawo,4,2,3.8678366599999663,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,33,2019-05-27,10,5,54,44
zewo,1. macewo,2. muzewo,3. mucewo,4. mazewo,4,3,5.58444352000015,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,34,2019-05-27,10,5,54,44
ceya,1. mazeya,2. muzeya,3. muceya,4. maceya,4,4,3.45039504999977,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,35,2019-05-27,10,5,54,44
gazu,1. mahazu,2. mugazu,3. magazu,4. muhazu,1,3,5.4384730859997035,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,36,2019-05-27,10,5,54,44
dewo,1. musewo,2. madewo,3. masewo,4. mudewo,3,3,15.895198491999963,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,37,2019-05-27,10,5,54,44
demi,1. mudemi,2. musemi,3. masemi,4. mademi,3,3,4.950333894000323,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,38,2019-05-27,10,5,54,44
geza,1. maheza,2. muheza,3. mugeza,4. mageza,1,4,8.942228782999791,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,39,2019-05-27,10,5,54,44
gecu,1. mahecu,2. mugecu,3. muhecu,4. magecu,1,2,4.305570868999894,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,40,2019-05-27,10,5,54,44
zuyu,1. mazuyu,2. mucuyu,3. macuyu,4. muzuyu,4,3,3.7462611460000517,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,41,2019-05-27,10,5,54,44
gaya,1. mahaya,2. magaya,3. mugaya,4. muhaya,1,2,8.432784727000126,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,42,2019-05-27,10,5,54,44
gemi,1. mahemi,2. muhemi,3. magemi,4. mugemi,1,3,9.581319124999936,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,43,2019-05-27,10,5,54,44
buma,1. mafuma,2. mufuma,3. mabuma,4. mubuma,2,1,4.217095557999983,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,44,2019-05-27,10,5,54,44
baca,1. mubaca,2. mafaca,3. mufaca,4. mabaca,2,3,7.86919817900025,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,45,2019-05-27,10,5,54,44
gunu,1. magunu,2. muhunu,3. mahunu,4. mugunu,2,4,6.18871603100024,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,46,2019-05-27,10,5,54,44
gume,1. magume,2. muhume,3. mugume,4. mahume,2,1,10.70825066899988,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,47,2019-05-27,10,5,54,44
galu,1. mahalu,2. muhalu,3. magalu,4. mugalu,1,3,14.515130714999941,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,48,2019-05-27,10,5,54,44
deyu,1. mudeyu,2. museyu,3. maseyu,4. madeyu,3,3,3.7177356950001013,1,nat_prod,Natural production_2019_May_27_1005.csv,1,1,49,2019-05-27,10,5,54,44
guli,1. maguli,2. muhuli,3. mahuli,4. muguli,2,4,11.581393324000146,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,50,2019-05-27,10,5,54,44
yani,1. malani,2. muyani,3. mulani,4. mayani,4,2,6.618751011999848,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,51,2019-05-27,10,5,54,44
zeyu,1. muzeyu,2. muceyu,3. maceyu,4. mazeyu,4,3,4.950141602999793,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,52,2019-05-27,10,5,54,44
buna,1. mubuna,2. mufuna,3. mabuna,4. mafuna,2,4,3.6683280000002014,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,53,2019-05-27,10,5,54,44
lawo,1. muyawo,2. mayawo,3. malawo,4. mulawo,3,2,12.68234313999983,0,nat_prod,Natural production_2019_May_27_1005.csv,1,1,54,2019-05-27,10,5,54,44
gecu,1. mahecu,2. mugecu,3. muhecu,4. magecu,1,1,8.428294763012673,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,1,2019-05-17,13,26,54,2
yuca,1. maluca,2. muluca,3. mayuca,4. muyuca,4,3,3.760802713994053,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,2,2019-05-17,13,26,54,2
yani,1. malani,2. muyani,3. mulani,4. mayani,4,4,4.735096149990568,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,3,2019-05-17,13,26,54,2
guli,1. maguli,2. muhuli,3. mahuli,4. muguli,2,1,6.150853646002361,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,4,2019-05-17,13,26,54,2
gewu,1. mahewu,2. magewu,3. mugewu,4. muhewu,1,2,4.085057146003237,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,5,2019-05-17,13,26,54,2
luwo,1. mayuwo,2. muyuwo,3. muluwo,4. maluwo,3,4,6.4841723650024505,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,6,2019-05-17,13,26,54,2
duwa,1. maduwa,2. muduwa,3. musuwa,4. masuwa,3,3,2.917891935998341,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,7,2019-05-17,13,26,54,2
gaya,1. mahaya,2. magaya,3. mugaya,4. muhaya,1,3,9.516859194001881,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,8,2019-05-17,13,26,54,2
yazu,1. malazu,2. mulazu,3. muyazu,4. mayazu,4,3,6.6718093610106735,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,9,2019-05-17,13,26,54,2
demi,1. mudemi,2. musemi,3. masemi,4. mademi,3,1,6.000467596997623,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,10,2019-05-17,13,26,54,2
yuwo,1. mayuwo,2. maluwo,3. muluwo,4. muyuwo,4,1,3.1184620470012305,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,11,2019-05-17,13,26,54,2
buze,1. mafuze,2. mufuze,3. mabuze,4. mubuze,2,1,2.8532735949993366,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,12,2019-05-17,13,26,54,2
zawo,1. muzawo,2. macawo,3. mucawo,4. mazawo,4,4,3.317927611991763,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,13,2019-05-17,13,26,54,2
gunu,1. magunu,2. muhunu,3. mahunu,4. mugunu,2,1,4.052830578002613,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,14,2019-05-17,13,26,54,2
gami,1. mahami,2. muhami,3. mugami,4. magami,1,3,3.7192569380131317,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,15,2019-05-17,13,26,54,2
gume,1. magume,2. muhume,3. mugume,4. mahume,2,3,2.2688861250062473,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,16,2019-05-17,13,26,54,2
galu,1. mahalu,2. muhalu,3. magalu,4. mugalu,1,4,3.398766191996401,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,17,2019-05-17,13,26,54,2
zuyu,1. mazuyu,2. mucuyu,3. macuyu,4. muzuyu,4,1,3.7483387219981523,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,18,2019-05-17,13,26,54,2
bayu,1. mubayu,2. mafayu,3. mufayu,4. mabayu,2,2,1.7737257250119,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,19,2019-05-17,13,26,54,2
buma,1. mafuma,2. mufuma,3. mabuma,4. mubuma,2,1,2.8015148639969993,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,20,2019-05-17,13,26,54,2
gemi,1. mahemi,2. muhemi,3. magemi,4. mugemi,1,3,1.7521028240007581,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,21,2019-05-17,13,26,54,2
bome,1. mubome,2. mafome,3. mufome,4. mubayu,2,2,6.652145102998475,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,22,2019-05-17,13,26,54,2
zeyu,1. muzeyu,2. muceyu,3. maceyu,4. mazeyu,4,4,3.322506999989855,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,23,2019-05-17,13,26,54,2
yecu,1. muyecu,2. malecu,3. mulecu,4. mayecu,4,4,2.701688732006005,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,24,2019-05-17,13,26,54,2
gace,1. mahace,2. magace,3. mugace,4. muhace,1,2,2.838619545000256,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,25,2019-05-17,13,26,54,2
guce,1. muhuce,2. mahuce,3. muguce,4. maguce,1,3,4.0324844059941825,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,26,2019-05-17,13,26,54,2
lawo,1. muyawo,2. mayawo,3. malawo,4. mulawo,3,4,3.4713625209988095,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,27,2019-05-17,13,26,54,2
zewo,1. macewo,2. muzewo,3. mucewo,4. mazewo,4,4,2.5637246650003362,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,28,2019-05-17,13,26,54,2
gazu,1. mahazu,2. mugazu,3. magazu,4. muhazu,1,2,3.788636169003439,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,29,2019-05-17,13,26,54,2
boze,1. muboze,2. mafoze,3. mufoze,4. maboze,2,2,5.467723806999857,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,30,2019-05-17,13,26,54,2
dezu,1. musezu,2. madezu,3. masezu,4. musezu,3,3,5.133653013996081,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,31,2019-05-17,13,26,54,2
bonu,1. mabonu,2. mafonu,3. mubonu,4. mufonu,2,2,4.203155800001696,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,32,2019-05-17,13,26,54,2
ceya,1. mazeya,2. muzeya,3. muceya,4. maceya,4,4,4.034796125997673,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,33,2019-05-17,13,26,54,2
dewa,1. mufawa,2. mudewa,3. mafawa,4. madewa,3,3,5.567800760996761,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,34,2019-05-17,13,26,54,2
guwu,1. mahuwu,2. muhuwu,3. maguwu,4. muguwu,2,4,4.2511358599876985,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,35,2019-05-17,13,26,54,2
dume,1. madume,2. masume,3. musume,4. mudume,3,3,4.741554138992797,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,36,2019-05-17,13,26,54,2
deyu,1. mudeyu,2. museyu,3. maseyu,4. madeyu,3,3,4.816662147000898,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,37,2019-05-17,13,26,54,2
cuya,1. muzuya,2. macuya,3. mazuya,4. mucuya,4,2,1.905580001999624,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,38,2019-05-17,13,26,54,2
bazu,1. mabazu,2. mafazu,3. mufazu,4. mubazu,2,2,3.50124979300017,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,39,2019-05-17,13,26,54,2
geye,1. maheye,2. muheye,3. mageye,4. mugeye,1,3,1.7191350720095215,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,40,2019-05-17,13,26,54,2
dumu,1. mudumu,2. madumu,3. musumu,4. masumu,3,4,2.968431496003177,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,41,2019-05-17,13,26,54,2
gece,1. mahece,2. mugece,3. muhece,4. magece,1,4,2.702081466995878,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,42,2019-05-17,13,26,54,2
buna,1. mubuna,2. mufuna,3. mabuna,4. mafuna,2,4,6.018370117992163,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,43,2019-05-17,13,26,54,2
geza,1. maheza,2. muheza,3. mugeza,4. mageza,1,4,2.2026897460018517,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,44,2019-05-17,13,26,54,2
leya,1. muleya,2. mayeya,3. maleya,4. muyeya,3,1,1.5693622609978775,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,45,2019-05-17,13,26,54,2
liya,1. muyiya,2. muliya,3. maliya,4. mayiya,3,3,3.648650318995351,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,46,2019-05-17,13,26,54,2
gumo,1. mugumo,2. muhumo,3. mahumo,4. mahumo,2,1,5.918794675002573,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,47,2019-05-17,13,26,54,2
dewo,1. musewo,2. madewo,3. masewo,4. mudewo,3,3,11.581878638986382,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,48,2019-05-17,13,26,54,2
gamo,1. mahamo,2. mugamo,3. magamo,4. muhamo,1,3,2.038721110991901,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,49,2019-05-17,13,26,54,2
cuyu,1. mazuyu,2. muzuyu,3. macuyu,4. mucuyu,4,3,2.4190577940025833,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,50,2019-05-17,13,26,54,2
caya,1. mucaya,2. muzaya,3. macaya,4. mazaya,3,1,1.5029631439974764,0,nat_prod,Natural production_2019_May_17_1326.csv,1,1,51,2019-05-17,13,26,54,2
dule,1. masule,2. madule,3. musule,4. mudule,3,3,2.4515031060000183,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,52,2019-05-17,13,26,54,2
ceyu,1. mazeyu,2. muceyu,3. muzeyu,4. maceyu,4,4,2.418602842997643,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,53,2019-05-17,13,26,54,2
baca,1. mubaca,2. mafaca,3. mufaca,4. mabaca,2,2,4.486160318003385,1,nat_prod,Natural production_2019_May_17_1326.csv,1,1,54,2019-05-17,13,26,54,2
dule,1. masule,2. madule,3. musule,4. mudule,3,3,8.565923696000027,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,1,2019-05-21,11,57,54,10
yuca,1. maluca,2. muluca,3. mayuca,4. muyuca,4,3,9.534118866000426,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,2,2019-05-21,11,57,54,10
guwu,1. mahuwu,2. muhuwu,3. maguwu,4. muguwu,2,4,6.496751160999338,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,3,2019-05-21,11,57,54,10
leya,1. muleya,2. mayeya,3. maleya,4. muyeya,3,3,2.8507527860001574,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,4,2019-05-21,11,57,54,10
luwo,1. mayuwo,2. muyuwo,3. muluwo,4. maluwo,3,4,2.6347402620003777,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,5,2019-05-21,11,57,54,10
bonu,1. mabonu,2. mafonu,3. mubonu,4. mufonu,2,4,7.115988572000788,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,6,2019-05-21,11,57,54,10
geye,1. maheye,2. muheye,3. mageye,4. mugeye,1,3,2.7703858699997,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,7,2019-05-21,11,57,54,10
geza,1. maheza,2. muheza,3. mugeza,4. mageza,1,4,2.1341989160000594,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,8,2019-05-21,11,57,54,10
gunu,1. magunu,2. muhunu,3. mahunu,4. mugunu,2,4,2.400570308999704,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,9,2019-05-21,11,57,54,10
gemi,1. mahemi,2. muhemi,3. magemi,4. mugemi,1,3,1.5346632509999836,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,10,2019-05-21,11,57,54,10
gewu,1. mahewu,2. magewu,3. mugewu,4. muhewu,1,2,2.56788014400081,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,11,2019-05-21,11,57,54,10
gamo,1. mahamo,2. mugamo,3. magamo,4. muhamo,1,3,1.8183550610001475,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,12,2019-05-21,11,57,54,10
guce,1. muhuce,2. mahuce,3. muguce,4. maguce,1,4,2.2996627929996976,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,13,2019-05-21,11,57,54,10
dumu,1. mudumu,2. madumu,3. musumu,4. masumu,3,4,10.316637713999626,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,14,2019-05-21,11,57,54,10
buna,1. mubuna,2. mufuna,3. mabuna,4. mafuna,2,2,5.217409091000263,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,15,2019-05-21,11,57,54,10
yani,1. malani,2. muyani,3. mulani,4. mayani,4,4,3.4541819940004643,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,16,2019-05-21,11,57,54,10
zawo,1. muzawo,2. macawo,3. mucawo,4. mazawo,4,4,1.5358233299994026,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,17,2019-05-21,11,57,54,10
gumo,1. mugumo,2. muhumo,3. mahumo,4. mahumo,2,1,5.836326913000448,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,18,2019-05-21,11,57,54,10
caya,1. mucaya,2. muzaya,3. macaya,4. mazaya,3,3,2.2684077809999508,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,19,2019-05-21,11,57,54,10
deyu,1. mudeyu,2. museyu,3. maseyu,4. madeyu,3,4,14.782344408000426,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,20,2019-05-21,11,57,54,10
zewo,1. macewo,2. muzewo,3. mucewo,4. mazewo,4,4,2.7011155779991896,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,21,2019-05-21,11,57,54,10
buma,1. mafuma,2. mufuma,3. mabuma,4. mubuma,2,2,3.2726568870002666,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,22,2019-05-21,11,57,54,10
gece,1. mahece,2. mugece,3. muhece,4. magece,1,4,3.034596737999891,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,23,2019-05-21,11,57,54,10
gaya,1. mahaya,2. magaya,3. mugaya,4. muhaya,1,2,2.585790017000363,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,24,2019-05-21,11,57,54,10
bazu,1. mabazu,2. mafazu,3. mufazu,4. mubazu,2,2,7.249967798000398,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,25,2019-05-21,11,57,54,10
gecu,1. mahecu,2. mugecu,3. muhecu,4. magecu,1,4,3.5852785400002176,0,nat_prod,Natural production_2019_May_21_1157.csv,1,1,26,2019-05-21,11,57,54,10
zuyu,1. mazuyu,2. mucuyu,3. macuyu,4. muzuyu,4,4,7.721296344000621,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,27,2019-05-21,11,57,54,10
zeyu,1. muzeyu,2. muceyu,3. maceyu,4. mazeyu,4,4,3.7759224599994923,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,28,2019-05-21,11,57,54,10
buze,1. mafuze,2. mufuze,3. mabuze,4. mubuze,2,2,6.083022816000266,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,29,2019-05-21,11,57,54,10
ceya,1. mazeya,2. muzeya,3. muceya,4. maceya,4,4,3.701915693999581,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,30,2019-05-21,11,57,54,10
yecu,1. muyecu,2. malecu,3. mulecu,4. mayecu,4,4,11.197351515000264,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,31,2019-05-21,11,57,54,10
duwa,1. maduwa,2. muduwa,3. musuwa,4. masuwa,3,3,2.286066159999791,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,32,2019-05-21,11,57,54,10
ceyu,1. mazeyu,2. muceyu,3. muzeyu,4. maceyu,4,4,3.116884088000006,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,33,2019-05-21,11,57,54,10
cuya,1. muzuya,2. macuya,3. mazuya,4. mucuya,4,4,6.366723322000325,1,nat_prod,Natural production_2019_May_21_1157.csv,1,1,34,2019-05-21,11,57,54,10
